newage,age_loc,total_w,mat,scale
1,0.7,313.732727120092,0,2
1,0.7,534.1693053179381,1,2
1,0.7,566.218575031213,1,2
1,0.7,426.685755520393,1,2
1,0.7,252.26097502075578,0,2
1,0.7,331.43071974403523,0,2
1,0.7,329.6144719920196,0,2
1,0.7,589.1093165544806,1,2
1,0.7,510.19263840041395,1,2
1,0.7,459.9856478001429,1,2
1,0.7,186.11403966643869,0,2
1,0.7,664.5351308544723,1,2
1,0.7,525.2209323380407,0,2
1,0.7,311.77703791464427,1,2
1,0.7,380.0484456149381,0,2
1,0.7,342.0030789187348,0,2
1,0.7,379.27917363991855,1,2
1,0.7,541.9148683163374,1,2
1,0.7,369.0048450057334,1,2
1,0.7,398.3222054733765,0,2
1,0.7,466.99916939768707,1,2
1,0.7,312.2524651713775,1,2
1,0.7,428.67404830795294,0,2
1,0.7,403.6184329672733,1,2
1,0.7,436.5392984284442,1,2
1,0.7,578.4369533530448,1,2
1,0.7,301.63818727828163,0,2
1,0.7,388.02157007781375,0,2
1,0.7,405.10463940066313,1,2
1,0.7,167.93981498319914,0,2
1,0.7,565.4510546625195,1,2
1,0.7,254.52302500446785,0,2
1,0.7,261.70537636555923,0,2
1,0.7,568.2692730442207,1,2
1,0.7,603.3415464665509,1,2
1,0.7,573.7259324677264,1,2
1,0.7,399.638493628667,1,2
1,0.7,255.0313679737874,0,2
1,0.7,481.12547358993436,1,2
1,0.7,418.1823703332754,0,2
1,0.7,280.2788258864952,0,2
1,0.7,503.67919733994415,1,2
1,0.7,286.584729972239,0,2
1,0.7,605.0060300300646,1,2
1,0.7,373.71705699337656,0,2
1,0.7,540.55649239816,1,2
1,0.7,368.14995456647915,0,2
1,0.7,367.18221001444147,1,2
1,0.7,461.33299535777996,1,2
1,0.7,282.13121474434297,0,2
1,0.7,562.9237856301077,1,2
1,0.7,550.6146891141448,1,2
1,0.7,640.738783119148,1,2
1,0.7,564.2531514864802,1,2
1,0.7,474.706643213828,1,2
1,0.7,657.7667294898529,1,2
1,0.7,293.01003469260024,0,2
1,0.7,448.6781575557206,1,2
1,0.7,294.1050334002655,0,2
1,0.7,275.82747780935165,0,2
1,0.7,423.7041324465453,1,2
1,0.7,364.03008036500245,0,2
1,0.7,604.5457659073127,1,2
1,0.7,408.52273190625414,0,2
1,0.7,341.40427919139455,0,2
1,0.7,378.7287172909187,0,2
1,0.7,288.8723158768657,0,2
1,0.7,488.2429205534489,1,2
1,0.7,247.06655279768364,0,2
1,0.7,624.8393480312116,1,2
1,0.7,603.7808944714004,1,2
1,0.7,339.2840650281094,0,2
1,0.7,192.13858789150163,0,2
1,0.7,557.641633370199,1,2
1,0.7,557.2316446789486,1,2
1,0.7,474.6633635983764,1,2
1,0.7,513.2437630064352,1,2
1,0.7,276.6500378433915,0,2
1,0.7,336.2180893363834,0,2
1,0.7,322.96819252598834,0,2
1,0.7,546.0387916260687,1,2
1,0.7,489.1309665849967,0,2
1,0.7,321.4396998083222,0,2
1,0.7,250.37250758393776,0,2
1,0.7,394.96288049187035,0,2
1,0.7,345.1725051047731,0,2
1,0.7,591.7103549799926,1,2
1,0.7,453.16330569359445,1,2
1,0.7,571.7586961893086,1,2
1,0.7,461.9047654003367,1,2
1,0.7,220.939699431754,0,2
1,0.7,411.59523492900945,0,2
1,0.7,439.9919512874094,0,2
1,0.7,509.5762243206828,1,2
1,0.7,492.2456056894739,1,2
1,0.7,550.7384230109494,1,2
