newage,age_loc,total_w,mat,scale
4,4.166666666666667,966.2449069641526,1,1.6
4,4.166666666666667,637.9129098501808,1,1.6
4,4.166666666666667,864.575213388751,1,1.6
4,4.166666666666667,872.2113234631195,1,1.6
4,4.166666666666667,970.3496091082437,1,1.6
4,4.166666666666667,803.7162608102957,1,1.6
4,4.166666666666667,870.8685747739997,1,1.6
4,4.166666666666667,498.64857944431924,1,1.6
4,4.166666666666667,662.3549048986853,1,1.6
4,4.166666666666667,588.0057769102243,1,1.6
4,4.166666666666667,367.0502994500333,0,1.6
4,4.166666666666667,839.6689535415534,1,1.6
4,4.166666666666667,409.4832950892668,1,1.6
4,4.166666666666667,610.2073495635478,1,1.6
4,4.166666666666667,463.2739784984852,1,1.6
4,4.166666666666667,433.0026820580362,1,1.6
4,4.166666666666667,374.42320405909334,0,1.6
4,4.166666666666667,547.9546478606954,1,1.6
4,4.166666666666667,408.29746329585635,1,1.6
4,4.166666666666667,725.9519980662722,1,1.6
4,4.166666666666667,375.62608252193155,0,1.6
4,4.166666666666667,892.0034710001365,1,1.6
4,4.166666666666667,1095.3359263296638,1,1.6
4,4.166666666666667,525.9356734027373,1,1.6
4,4.166666666666667,557.5790234317601,1,1.6
4,4.166666666666667,265.2798934080949,0,1.6
4,4.166666666666667,922.0784300866694,1,1.6
4,4.166666666666667,646.0333643203878,1,1.6
4,4.166666666666667,691.8166791407615,1,1.6
4,4.166666666666667,931.7101821485494,1,1.6
4,4.166666666666667,922.597547896444,1,1.6
4,4.166666666666667,948.9731857597016,1,1.6
4,4.166666666666667,934.389861396437,1,1.6
4,4.166666666666667,868.1823205273872,1,1.6
4,4.166666666666667,891.2717542770824,1,1.6
4,4.166666666666667,519.1240903532874,1,1.6
4,4.166666666666667,1039.701038556582,1,1.6
4,4.166666666666667,810.162085185252,1,1.6
4,4.166666666666667,573.3589736267276,1,1.6
4,4.166666666666667,636.2169922837128,1,1.6
4,4.166666666666667,771.6905750789348,1,1.6
4,4.166666666666667,522.7237572597553,1,1.6
4,4.166666666666667,884.611981863151,1,1.6
4,4.166666666666667,407.3328441583321,1,1.6
4,4.166666666666667,954.5153269871888,1,1.6
4,4.166666666666667,443.215379622883,1,1.6
4,4.166666666666667,433.16262316899355,1,1.6
4,4.166666666666667,868.9942110931271,1,1.6
4,4.166666666666667,490.40024934701347,1,1.6
4,4.166666666666667,938.7635823422663,1,1.6
4,4.166666666666667,493.6474067893395,1,1.6
4,4.166666666666667,1014.8637413933355,1,1.6
4,4.166666666666667,381.9346658144116,0,1.6
4,4.166666666666667,444.5534354550302,0,1.6
4,4.166666666666667,1018.7658936902202,1,1.6
4,4.166666666666667,388.2960229301609,1,1.6
4,4.166666666666667,918.0988577653942,1,1.6
4,4.166666666666667,805.5568004260081,1,1.6
4,4.166666666666667,421.7782046133438,1,1.6
4,4.166666666666667,606.1713946470862,1,1.6
4,4.166666666666667,349.7232725289383,0,1.6
4,4.166666666666667,488.1141157991022,1,1.6
4,4.166666666666667,649.6207879249623,1,1.6
4,4.166666666666667,679.1126181402564,1,1.6
4,4.166666666666667,984.8172930695783,1,1.6
4,4.166666666666667,446.2376247594249,1,1.6
4,4.166666666666667,523.8890968870769,1,1.6
4,4.166666666666667,689.1851602846264,1,1.6
4,4.166666666666667,418.103109398653,1,1.6
4,4.166666666666667,831.5492369735788,1,1.6
4,4.166666666666667,577.1357490521383,1,1.6
4,4.166666666666667,1046.986445396992,1,1.6
4,4.166666666666667,709.460308456514,1,1.6
4,4.166666666666667,604.6002212563818,1,1.6
4,4.166666666666667,721.4217867350244,1,1.6
4,4.166666666666667,851.5068612913675,1,1.6
4,4.166666666666667,823.5116312361006,1,1.6
4,4.166666666666667,443.48411134932195,1,1.6
4,4.166666666666667,617.7223048240044,1,1.6
4,4.166666666666667,621.971449821136,1,1.6
4,4.166666666666667,470.1593207845701,1,1.6
4,4.166666666666667,631.1640083045816,1,1.6
4,4.166666666666667,840.6693132285046,1,1.6
4,4.166666666666667,328.3713532592148,0,1.6
4,4.166666666666667,585.1160180538134,1,1.6
4,4.166666666666667,465.74277921114947,1,1.6
4,4.166666666666667,392.6544701170392,1,1.6
4,4.166666666666667,410.7062405052271,1,1.6
4,4.166666666666667,866.4833842225062,1,1.6
4,4.166666666666667,931.0645622359023,1,1.6
4,4.166666666666667,731.9037801774183,1,1.6
4,4.166666666666667,511.69265282241946,1,1.6
4,4.166666666666667,861.2425723320405,1,1.6
4,4.166666666666667,298.4712744504426,0,1.6
4,4.166666666666667,320.2394324275975,0,1.6
4,4.166666666666667,549.3953249945562,1,1.6
4,4.166666666666667,614.804803215872,1,1.6
4,4.166666666666667,838.7356204352919,1,1.6
4,4.166666666666667,1051.830059948781,1,1.6
4,4.166666666666667,711.4503621004084,1,1.6
4,4.166666666666667,657.5505414547795,1,1.6
4,4.166666666666667,326.98120546025655,0,1.6
4,4.166666666666667,668.0918611507045,1,1.6
4,4.166666666666667,1097.8048921720565,1,1.6
