newage,age_loc,total_w,mat,scale
3,2.7,560.8867813541037,1,2
3,2.7,870.2225926793346,1,2
3,2.7,496.1005209814715,1,2
3,2.7,625.0127643345301,1,2
3,2.7,814.5144089617054,1,2
3,2.7,827.1773051235218,1,2
3,2.7,672.1248461996528,1,2
3,2.7,722.8479425105475,1,2
3,2.7,259.6205544770629,0,2
3,2.7,577.8041326005414,1,2
3,2.7,263.88911991965944,1,2
3,2.7,796.8268364320229,1,2
3,2.7,606.5997236857115,1,2
3,2.7,1036.9387730186104,1,2
3,2.7,525.957954702495,1,2
3,2.7,605.2074962016662,1,2
3,2.7,504.31306311109967,1,2
3,2.7,601.4555228817336,1,2
3,2.7,467.2836877034481,0,2
3,2.7,703.2250468892584,1,2
3,2.7,531.2461602469032,1,2
3,2.7,812.6072391832296,1,2
3,2.7,736.5831955235905,1,2
3,2.7,599.6407631674325,1,2
3,2.7,350.74492770929413,0,2
3,2.7,397.9152930971182,0,2
3,2.7,615.7709629932025,1,2
3,2.7,851.4518792461292,1,2
3,2.7,279.8348975452425,0,2
3,2.7,782.0626712150354,1,2
3,2.7,742.2620524656555,1,2
3,2.7,408.51856053053336,1,2
3,2.7,737.9281169260919,1,2
3,2.7,795.794055045311,1,2
3,2.7,674.1507492178814,1,2
3,2.7,328.7224341179507,0,2
3,2.7,518.2161675081786,1,2
3,2.7,395.6259173655227,0,2
3,2.7,393.2194865316788,1,2
3,2.7,727.6859944114938,1,2
3,2.7,709.7490889629099,1,2
3,2.7,1010.7672281396964,1,2
3,2.7,427.660356696843,1,2
3,2.7,421.68583027173554,0,2
3,2.7,801.4806620551581,1,2
3,2.7,562.1968646380308,1,2
3,2.7,431.6391246622587,0,2
3,2.7,608.221000013359,1,2
3,2.7,262.4563425737242,0,2
3,2.7,664.5678468751265,1,2
3,2.7,563.4989668321642,1,2
3,2.7,693.0874030618197,1,2
3,2.7,931.552229740061,1,2
3,2.7,288.5252207797359,0,2
3,2.7,908.547690818536,1,2
3,2.7,493.58260445053446,1,2
3,2.7,863.1743060217452,1,2
3,2.7,498.67139157671477,1,2
3,2.7,641.2873420801207,1,2
3,2.7,597.4449308028584,1,2
3,2.7,668.5600812103146,1,2
3,2.7,497.17636810833955,1,2
3,2.7,652.4122364237714,1,2
3,2.7,1022.1922672661784,1,2
3,2.7,426.665744486019,0,2
3,2.7,554.2075409495884,1,2
3,2.7,669.2030529928961,1,2
3,2.7,540.8479101343806,1,2
3,2.7,450.30624280790903,1,2
3,2.7,593.5445035496945,1,2
3,2.7,835.2858197875296,1,2
3,2.7,608.3201171622568,1,2
3,2.7,196.95712276700573,0,2
3,2.7,342.60610972971597,0,2
3,2.7,904.7268814944472,1,2
3,2.7,735.2392570158049,1,2
3,2.7,798.9032799367841,1,2
3,2.7,502.50559782238145,1,2
3,2.7,849.1227880382241,1,2
3,2.7,767.8142761575217,1,2
3,2.7,464.68312412466696,1,2
3,2.7,723.2969959364921,1,2
3,2.7,580.4640365405477,1,2
3,2.7,566.1871325409439,1,2
3,2.7,776.1984304347708,1,2
3,2.7,676.0260992345092,1,2
3,2.7,768.3729127524982,1,2
3,2.7,574.5581733693674,1,2
3,2.7,784.0678910845821,1,2
3,2.7,435.121600045773,1,2
3,2.7,957.4371833707535,1,2
3,2.7,597.9293257057094,1,2
3,2.7,504.309252392385,1,2
3,2.7,555.5261395582367,1,2
3,2.7,405.9028623477127,1,2
3,2.7,780.026658358123,1,2
3,2.7,568.008010413762,1,2
3,2.7,533.8726180759083,1,2
3,2.7,837.0719767369294,1,2
3,2.7,718.0926302058491,1,2
3,2.7,612.8240691075986,1,2
3,2.7,726.5550826852037,1,2
3,2.7,911.7415574385225,1,2
3,2.7,917.0956566898217,1,2
3,2.7,689.7814859382207,1,2
3,2.7,800.0266638201734,1,2
3,2.7,245.2473554817083,0,2
3,2.7,970.1945047051856,1,2
3,2.7,361.2352405215654,0,2
3,2.7,582.9789822665152,1,2
3,2.7,351.2129089322208,0,2
3,2.7,617.1189495679725,1,2
3,2.7,670.3043111185001,1,2
3,2.7,912.4356807218719,1,2
3,2.7,643.5791204350629,1,2
3,2.7,881.303966111585,1,2
3,2.7,286.0752786500467,0,2
3,2.7,967.9817065561256,1,2
