newage,age_loc,total_w,mat,scale
1,0.7,270.45408648839367,0,2
1,0.7,546.070129419807,1,2
1,0.7,444.32171761592315,1,2
1,0.7,393.7236396938068,1,2
1,0.7,643.3145299318986,1,2
1,0.7,303.2489036577478,0,2
1,0.7,423.46727437751827,0,2
1,0.7,213.59915763387147,0,2
1,0.7,557.2972668770095,1,2
1,0.7,308.7000250807663,0,2
1,0.7,384.6253830229114,0,2
1,0.7,337.22872317173744,0,2
1,0.7,640.2808867831684,1,2
1,0.7,625.0946809980736,1,2
1,0.7,695.8682231913488,1,2
1,0.7,437.2579358238413,1,2
1,0.7,526.1011019842346,0,2
1,0.7,253.3414166635953,0,2
1,0.7,564.4450818126986,1,2
1,0.7,442.571689005661,0,2
1,0.7,692.8424634744413,1,2
1,0.7,538.2103131244539,1,2
1,0.7,327.71140466842184,0,2
1,0.7,163.51659675548893,0,2
1,0.7,520.8623711464645,0,2
1,0.7,446.0200727033789,1,2
1,0.7,285.28232358756736,0,2
1,0.7,402.5448397564851,0,2
1,0.7,529.3068634474762,1,2
1,0.7,497.10120680391094,1,2
1,0.7,491.6446913055942,1,2
1,0.7,-11.231639451699095,0,2
1,0.7,290.3134343597292,0,2
1,0.7,420.27535477013146,1,2
1,0.7,245.61084279384693,0,2
1,0.7,360.59988693237057,0,2
1,0.7,610.5332398767389,1,2
1,0.7,623.352861709213,1,2
1,0.7,656.2711556348005,1,2
1,0.7,437.6704036366081,1,2
1,0.7,194.04685252804904,0,2
1,0.7,363.82550048052775,0,2
1,0.7,306.05562716819327,0,2
1,0.7,204.29888142992476,0,2
1,0.7,681.9191406314513,1,2
1,0.7,665.6860846588226,1,2
1,0.7,659.1191662264098,1,2
1,0.7,333.78790056781816,0,2
1,0.7,630.9271553741057,1,2
1,0.7,676.7414551633519,1,2
1,0.7,243.1330654624299,0,2
1,0.7,665.9773845917496,1,2
1,0.7,372.82626114398585,0,2
1,0.7,369.6755762754962,0,2
1,0.7,498.497109367567,1,2
1,0.7,608.4573017593159,1,2
1,0.7,305.57857960212004,0,2
1,0.7,213.2002271810621,0,2
1,0.7,742.6777250209108,1,2
1,0.7,392.6962593558467,0,2
1,0.7,630.8321293355566,1,2
1,0.7,315.4967618174748,0,2
1,0.7,395.17482337114063,0,2
1,0.7,460.39245289600467,1,2
1,0.7,380.12873224915427,0,2
1,0.7,382.9439670245317,1,2
1,0.7,359.7268743797204,1,2
1,0.7,249.78201610128377,0,2
1,0.7,376.66923843445784,1,2
1,0.7,425.5143376594461,0,2
1,0.7,331.50031062115073,0,2
1,0.7,298.325220165669,1,2
1,0.7,136.2850486265205,0,2
1,0.7,579.0822630347075,1,2
1,0.7,376.488116119185,0,2
1,0.7,591.7889706610099,1,2
1,0.7,545.1841100525469,1,2
1,0.7,396.7474142484585,0,2
1,0.7,337.2932129607249,0,2
1,0.7,389.7504676217645,0,2
1,0.7,614.9413390324528,1,2
1,0.7,291.44235445024975,1,2
1,0.7,406.8882196924989,1,2
1,0.7,537.1451162824881,1,2
1,0.7,459.77203918364967,1,2
1,0.7,563.9154412031519,1,2
1,0.7,504.02693977306194,1,2
1,0.7,625.0410960376983,1,2
1,0.7,513.5330582123852,1,2
1,0.7,377.13701720218967,1,2
1,0.7,513.6732883864465,1,2
1,0.7,540.1320061845662,1,2
1,0.7,554.8463443943918,1,2
1,0.7,301.21923396929196,0,2
1,0.7,429.83651142570073,0,2
1,0.7,456.6859518240012,1,2
1,0.7,281.2115429494459,0,2
1,0.7,233.60789985156256,0,2
1,0.7,467.4356053289558,1,2
1,0.7,182.89058169165267,0,2
1,0.7,566.0129122849181,1,2
1,0.7,376.52391468805456,0,2
1,0.7,571.0830882005826,1,2
1,0.7,468.0846102651815,1,2
1,0.7,471.3587818306072,1,2
1,0.7,603.4993362190849,1,2
1,0.7,393.0897781494988,0,2
1,0.7,800.5861804890224,1,2
1,0.7,528.6875867372996,1,2
1,0.7,441.43497197784296,0,2
1,0.7,382.43611775028216,0,2
1,0.7,581.6083761152332,1,2
1,0.7,452.49925280219384,1,2
1,0.7,264.2348866064812,0,2
1,0.7,533.63860386058,1,2
1,0.7,307.961163503233,0,2
1,0.7,448.9278961749333,1,2
1,0.7,317.10024517677545,0,2
1,0.7,260.43028624800843,0,2
1,0.7,270.1300649549891,0,2
1,0.7,418.40790780177576,0,2
1,0.7,553.3874544702398,1,2
1,0.7,579.776223345353,1,2
1,0.7,161.5086458856486,0,2
1,0.7,322.66549293758976,0,2
1,0.7,314.20259074100306,0,2
1,0.7,421.2211341493485,1,2
1,0.7,429.29415758878366,0,2
1,0.7,362.39680738625736,1,2
1,0.7,511.70358888934857,1,2
1,0.7,446.99678473956106,0,2
1,0.7,425.0066685699329,0,2
1,0.7,294.780449934769,0,2
1,0.7,239.39217369428195,0,2
1,0.7,808.5439130455084,1,2
1,0.7,206.50560028391047,0,2
1,0.7,385.7726591903665,0,2
1,0.7,271.8371992675528,0,2
1,0.7,672.4914611107771,1,2
1,0.7,456.62759944973646,0,2
1,0.7,411.55256543703416,0,2
1,0.7,380.9908681498778,0,2
1,0.7,632.1485510156217,1,2
1,0.7,334.7433122762368,0,2
1,0.7,588.386837152569,1,2
1,0.7,615.4857599253631,1,2
1,0.7,383.5297302865242,0,2
1,0.7,443.4176551784501,1,2
1,0.7,566.0775804856538,1,2
