newage,age_loc,total_w,mat,scale
2,2.033333333333333,536.290743031314,0,1.2
2,2.033333333333333,382.0997132790547,0,1.2
2,2.033333333333333,504.9309075595556,1,1.2
2,2.033333333333333,603.6691531222848,1,1.2
2,2.033333333333333,530.7499332720257,1,1.2
2,2.033333333333333,504.23323221599674,0,1.2
2,2.033333333333333,670.4369873207918,1,1.2
2,2.033333333333333,269.0591504023939,0,1.2
2,2.033333333333333,297.54585376217244,0,1.2
2,2.033333333333333,704.0521813260356,1,1.2
2,2.033333333333333,459.6277334042492,0,1.2
2,2.033333333333333,557.210265819023,1,1.2
2,2.033333333333333,662.1679030686792,1,1.2
2,2.033333333333333,606.7443107320057,1,1.2
2,2.033333333333333,533.8537694111302,1,1.2
2,2.033333333333333,355.9903559425955,0,1.2
2,2.033333333333333,427.37192831296113,0,1.2
2,2.033333333333333,537.9556324685558,1,1.2
2,2.033333333333333,642.8651819102571,1,1.2
2,2.033333333333333,590.834359714899,1,1.2
2,2.033333333333333,489.2092858430248,0,1.2
2,2.033333333333333,543.2537417999024,1,1.2
2,2.033333333333333,499.5753455285948,1,1.2
2,2.033333333333333,800.4140425851201,1,1.2
2,2.033333333333333,574.0813542086796,1,1.2
2,2.033333333333333,684.5905241408702,1,1.2
2,2.033333333333333,642.1478709450103,1,1.2
2,2.033333333333333,551.4994657377996,1,1.2
2,2.033333333333333,496.9549850622828,1,1.2
2,2.033333333333333,355.1455749001817,0,1.2
2,2.033333333333333,373.390039029082,0,1.2
2,2.033333333333333,454.19422326682843,0,1.2
2,2.033333333333333,583.9238020200484,1,1.2
2,2.033333333333333,486.6087600331252,0,1.2
2,2.033333333333333,401.6044296003938,0,1.2
2,2.033333333333333,805.6284740141124,1,1.2
2,2.033333333333333,628.5767348641274,1,1.2
2,2.033333333333333,428.29696552447274,0,1.2
2,2.033333333333333,326.6781808965882,0,1.2
2,2.033333333333333,690.214354926877,1,1.2
2,2.033333333333333,595.6874999102477,0,1.2
2,2.033333333333333,611.8186598406909,1,1.2
2,2.033333333333333,748.3266703301798,1,1.2
2,2.033333333333333,695.5307135156125,1,1.2
2,2.033333333333333,362.92620745868373,0,1.2
2,2.033333333333333,446.9363846300898,0,1.2
2,2.033333333333333,583.1756165042045,1,1.2
2,2.033333333333333,617.8554557015829,1,1.2
2,2.033333333333333,732.6753465615484,1,1.2
2,2.033333333333333,553.5515878515617,0,1.2
2,2.033333333333333,464.09644699943834,0,1.2
2,2.033333333333333,391.59199185007765,0,1.2
2,2.033333333333333,717.9734226569892,1,1.2
2,2.033333333333333,454.2494235007898,0,1.2
2,2.033333333333333,302.82109977942673,0,1.2
2,2.033333333333333,645.3171064496091,1,1.2
2,2.033333333333333,690.7978239633876,0,1.2
2,2.033333333333333,401.5758625481346,0,1.2
2,2.033333333333333,511.7862371389623,0,1.2
2,2.033333333333333,668.2072591378195,1,1.2
2,2.033333333333333,286.38074537357386,0,1.2
