newage,age_loc,total_w,mat,scale
4,3.7,602.7673803279413,1,2
4,3.7,929.1990795163712,1,2
4,3.7,571.2512154030267,1,2
4,3.7,664.8622221136662,1,2
4,3.7,400.3441016743197,1,2
4,3.7,714.3122602343267,1,2
4,3.7,440.152055453393,1,2
4,3.7,872.084191257283,1,2
4,3.7,635.865010479103,1,2
4,3.7,649.7657634800543,1,2
4,3.7,532.8371836300591,1,2
4,3.7,789.2256699760438,1,2
4,3.7,352.99619178981106,0,2
4,3.7,440.1027072936,1,2
4,3.7,826.0699627902609,1,2
4,3.7,921.3023098468263,1,2
4,3.7,485.868697982668,1,2
4,3.7,650.5294203536201,1,2
4,3.7,590.9078454515297,1,2
4,3.7,976.173334909429,1,2
4,3.7,421.1365546484285,1,2
4,3.7,591.068993267896,1,2
4,3.7,477.17313709521386,1,2
4,3.7,315.09759719252645,0,2
4,3.7,434.40553176724063,1,2
4,3.7,1021.9570174827809,1,2
4,3.7,493.85123270247584,1,2
4,3.7,1022.8694065388113,1,2
4,3.7,485.5169867743071,1,2
4,3.7,954.6849854733792,1,2
4,3.7,727.0712875423428,1,2
4,3.7,373.06336368511415,0,2
4,3.7,756.2048753223237,1,2
4,3.7,461.4982195816835,1,2
4,3.7,635.8345112357275,1,2
4,3.7,605.2590650270549,1,2
4,3.7,566.510480100233,1,2
4,3.7,716.6578366893863,1,2
4,3.7,876.2086759241383,1,2
4,3.7,543.1087609665966,1,2
4,3.7,1028.00575510776,1,2
4,3.7,895.00331100654,1,2
4,3.7,318.76131610968434,0,2
4,3.7,325.5269185340819,1,2
4,3.7,571.4522673042247,1,2
4,3.7,721.9447038786979,1,2
4,3.7,524.9502665881779,1,2
4,3.7,520.6255626948135,1,2
4,3.7,856.5753607464727,1,2
4,3.7,663.9852921267085,1,2
4,3.7,450.5478909920801,1,2
4,3.7,889.1135140408996,1,2
4,3.7,803.8843967107068,1,2
4,3.7,588.118458752578,1,2
4,3.7,735.5188200323654,1,2
4,3.7,351.54648187041045,0,2
4,3.7,663.9963178838369,1,2
4,3.7,436.0796240377068,1,2
4,3.7,337.1921553307567,0,2
4,3.7,582.9612052847924,1,2
4,3.7,459.0860525600392,1,2
4,3.7,724.3107050935157,1,2
4,3.7,735.7635110499181,1,2
4,3.7,358.0148193922082,0,2
4,3.7,338.4095498204041,0,2
4,3.7,787.9531680544808,1,2
4,3.7,326.3701970068741,0,2
4,3.7,614.7027402161982,1,2
4,3.7,638.6436541567413,1,2
4,3.7,849.8664741791262,1,2
4,3.7,990.112115748733,1,2
4,3.7,888.443910574492,1,2
4,3.7,449.8644897993599,1,2
4,3.7,816.6777743899848,1,2
4,3.7,504.08056667372443,1,2
4,3.7,476.116591513866,1,2
4,3.7,782.7806812624013,1,2
4,3.7,785.9825164281336,1,2
4,3.7,367.9369446014936,0,2
4,3.7,395.2484835220546,1,2
4,3.7,912.7320528378004,1,2
4,3.7,951.3030903717315,1,2
4,3.7,757.92406242807,1,2
4,3.7,533.668056330987,1,2
4,3.7,870.408319924525,1,2
4,3.7,856.566642647488,1,2
4,3.7,726.643989797228,1,2
4,3.7,578.7412746163067,1,2
4,3.7,548.9949450101974,1,2
4,3.7,545.8495064516644,1,2
4,3.7,571.934860393173,1,2
4,3.7,534.1776665347519,1,2
4,3.7,717.3966085759187,1,2
4,3.7,432.9228535586888,1,2
4,3.7,974.5503693948511,1,2
4,3.7,425.46438077912876,1,2
4,3.7,615.0499635884487,1,2
4,3.7,848.2542410342853,1,2
4,3.7,666.011220264839,1,2
4,3.7,622.3998579457968,1,2
4,3.7,665.3287278897169,1,2
4,3.7,1020.8493071928806,1,2
4,3.7,987.9233480629775,1,2
