newage,age_loc,total_w,mat,scale
1,0.7,250.0929558102521,1,2
1,0.7,501.03803889579757,1,2
1,0.7,432.9151399522126,1,2
1,0.7,463.8621659826709,1,2
1,0.7,427.08344227741793,1,2
1,0.7,500.32986398959173,1,2
1,0.7,313.8722896265739,1,2
1,0.7,266.78580326501657,0,2
1,0.7,390.1797991250256,1,2
1,0.7,437.3733463111472,1,2
1,0.7,449.7873148602802,1,2
1,0.7,286.16881727315484,1,2
1,0.7,336.21194745494824,1,2
1,0.7,507.7160534738331,1,2
1,0.7,531.9178105317153,1,2
1,0.7,445.08627173535245,1,2
1,0.7,529.6979794807239,1,2
1,0.7,533.0015135872868,1,2
1,0.7,262.92764731493736,1,2
1,0.7,360.06867224416794,1,2
1,0.7,228.93287366806908,1,2
1,0.7,480.3579078676136,1,2
1,0.7,434.37641008741366,1,2
1,0.7,318.4899402749379,1,2
1,0.7,488.7612504004013,1,2
1,0.7,527.927142836599,1,2
1,0.7,236.95960122583986,1,2
1,0.7,315.61884518087624,1,2
1,0.7,327.6316764437156,1,2
1,0.7,412.10009941956764,1,2
1,0.7,568.5909328513951,1,2
1,0.7,469.83008423885275,1,2
1,0.7,367.07780277949263,1,2
1,0.7,572.7004593490229,1,2
1,0.7,398.0155490218629,1,2
1,0.7,445.19884520100914,1,2
1,0.7,440.02707437649264,1,2
1,0.7,587.4916258095376,1,2
1,0.7,354.7047752391574,1,2
1,0.7,339.9068380438781,1,2
1,0.7,273.5543451148435,1,2
1,0.7,557.42439770132,1,2
1,0.7,388.2026598296137,1,2
1,0.7,462.03060226473156,1,2
1,0.7,622.7925014789998,1,2
1,0.7,528.2103970044071,1,2
1,0.7,566.315691174984,1,2
1,0.7,302.214257728534,1,2
1,0.7,626.9096953553808,1,2
1,0.7,435.60361024121477,1,2
1,0.7,234.62313355587364,0,2
1,0.7,340.2727067646019,1,2
1,0.7,375.1438415380115,1,2
1,0.7,300.4985861093809,1,2
1,0.7,553.3763813668643,1,2
1,0.7,563.7669596746111,1,2
1,0.7,302.48220645951756,1,2
1,0.7,337.1254771247057,1,2
1,0.7,337.38793698849145,1,2
1,0.7,531.9829300535467,1,2
1,0.7,247.67064332985868,1,2
1,0.7,424.24639274853143,1,2
1,0.7,376.70886741853326,1,2
1,0.7,617.4206334314553,1,2
1,0.7,309.82842090669027,1,2
1,0.7,296.29745632170176,1,2
1,0.7,339.52042383431433,1,2
1,0.7,553.0333442984984,1,2
1,0.7,332.78669855271323,1,2
1,0.7,518.7843115993768,1,2
1,0.7,299.20135322156483,1,2
1,0.7,586.4268626213736,1,2
1,0.7,469.445103902253,1,2
1,0.7,456.43876867317454,1,2
1,0.7,406.1649475750558,1,2
1,0.7,426.0905583838003,1,2
1,0.7,320.24120538400655,1,2
1,0.7,459.88507750207646,1,2
1,0.7,582.4173406335238,1,2
1,0.7,440.8155246218995,1,2
1,0.7,503.70224469024686,1,2
1,0.7,390.86405423609716,1,2
1,0.7,518.8250145828546,1,2
1,0.7,339.9591862979388,1,2
1,0.7,420.14143754343695,1,2
1,0.7,463.51062473569846,1,2
1,0.7,431.2105436317532,1,2
1,0.7,447.2436086288081,1,2
1,0.7,431.7481451254752,1,2
1,0.7,550.3244841480674,1,2
1,0.7,322.8168097708834,1,2
1,0.7,344.09899306382346,1,2
1,0.7,250.14951907692551,0,2
1,0.7,449.6366807750737,1,2
1,0.7,463.5197587622842,1,2
1,0.7,479.33017215061545,1,2
1,0.7,458.42335414899856,1,2
