newage,age_loc,total_w,mat,scale
4,3.7,297.73045683842304,0,2
4,3.7,261.9326513112494,0,2
4,3.7,285.2027532709796,1,2
4,3.7,646.1083568162637,1,2
4,3.7,481.5078854067176,1,2
4,3.7,1007.7212078158905,1,2
4,3.7,1102.232315816125,1,2
4,3.7,852.9996187289174,1,2
4,3.7,876.3659561476225,1,2
4,3.7,538.4741017622244,1,2
4,3.7,757.5710971625306,1,2
4,3.7,365.8019984117178,0,2
4,3.7,356.44542936640596,0,2
4,3.7,828.4149437967382,1,2
4,3.7,570.6377941986868,1,2
4,3.7,477.3320347953434,1,2
4,3.7,918.8891698307363,1,2
4,3.7,985.8195046818798,1,2
4,3.7,429.2479745818929,1,2
4,3.7,602.4009928683047,1,2
4,3.7,670.1857834548374,1,2
4,3.7,838.7384357776161,1,2
4,3.7,458.68244181988615,1,2
4,3.7,601.0337095660577,1,2
4,3.7,939.7882767458785,1,2
4,3.7,486.3704266794821,1,2
4,3.7,886.5756084288508,1,2
4,3.7,1056.0974213321995,1,2
4,3.7,430.98563998029385,0,2
4,3.7,777.3172288578045,1,2
4,3.7,411.37509236209434,0,2
4,3.7,930.7811311217305,1,2
4,3.7,813.00116923518,1,2
4,3.7,534.1044176115972,1,2
4,3.7,1004.3617997596073,1,2
4,3.7,864.7492443925225,1,2
4,3.7,675.0397010360157,1,2
4,3.7,601.1732960823272,1,2
4,3.7,485.2550617799506,1,2
4,3.7,709.5794268569865,1,2
4,3.7,1049.3174970345462,1,2
4,3.7,750.8683583015725,1,2
4,3.7,538.3666386605007,1,2
4,3.7,624.43469577818,1,2
4,3.7,734.1401740974651,1,2
4,3.7,349.6263383793165,0,2
4,3.7,565.0675124717629,1,2
4,3.7,530.7889669687876,1,2
4,3.7,730.893544099633,1,2
4,3.7,982.169257450368,1,2
4,3.7,839.3247018011016,1,2
4,3.7,799.0508155109496,1,2
4,3.7,269.0178540731255,0,2
4,3.7,916.8846519992007,1,2
4,3.7,982.0674369071567,1,2
4,3.7,896.1684495262427,1,2
4,3.7,720.4834618468774,1,2
4,3.7,646.4790103426933,1,2
4,3.7,578.2513474014959,1,2
4,3.7,421.6582089502609,0,2
4,3.7,692.0476467473613,1,2
4,3.7,877.4688958196281,1,2
4,3.7,451.4125269906495,1,2
4,3.7,429.8569350074939,1,2
4,3.7,662.9697234420029,1,2
4,3.7,504.04044478671796,1,2
4,3.7,685.5649547438087,1,2
4,3.7,728.2741889388017,1,2
4,3.7,552.1677811489465,1,2
4,3.7,819.2531389806122,1,2
4,3.7,832.206307322335,1,2
4,3.7,1029.725785032332,1,2
4,3.7,957.2224451342883,1,2
4,3.7,861.1404102364385,1,2
4,3.7,237.45985634823575,0,2
4,3.7,493.787250241056,1,2
4,3.7,366.17056287461156,1,2
4,3.7,559.734135446421,1,2
4,3.7,807.5994380317203,1,2
4,3.7,633.7755814146639,1,2
4,3.7,857.3979252894206,1,2
4,3.7,611.3159055569381,1,2
4,3.7,617.4182546597197,1,2
4,3.7,1039.0619571645484,1,2
4,3.7,483.6261044399533,1,2
4,3.7,897.1463624697363,1,2
4,3.7,408.17104193632565,1,2
4,3.7,843.1431430996836,1,2
4,3.7,667.8529839459173,1,2
4,3.7,943.2105246467751,1,2
4,3.7,343.6388405034737,0,2
4,3.7,811.5571395606707,1,2
4,3.7,987.5940300111691,1,2
4,3.7,876.9772198513895,1,2
4,3.7,467.8383338099156,1,2
4,3.7,571.0546362191124,1,2
4,3.7,528.2016655611039,1,2
4,3.7,623.0203373199874,1,2
4,3.7,842.3467337818274,1,2
4,3.7,447.34777620567303,1,2
4,3.7,470.16172518096096,1,2
4,3.7,888.9846598240902,1,2
4,3.7,699.548297012777,1,2
4,3.7,885.1521243012519,1,2
4,3.7,922.8682384789678,1,2
4,3.7,482.66180483734115,1,2
4,3.7,893.6874065077616,1,2
4,3.7,409.75620195172564,1,2
4,3.7,460.1451606690479,1,2
4,3.7,400.48395947458744,0,2
4,3.7,255.08232499846133,0,2
4,3.7,552.6501343370297,1,2
4,3.7,507.825837117099,1,2
4,3.7,1053.5844682731172,1,2
4,3.7,785.1483892245095,1,2
4,3.7,1091.8117155675684,1,2
4,3.7,675.947682591661,1,2
4,3.7,584.3644383280573,1,2
4,3.7,748.8395747304003,1,2
4,3.7,430.6837140019136,1,2
4,3.7,571.219714984102,1,2
4,3.7,1052.493879307041,1,2
4,3.7,687.6082737917752,1,2
4,3.7,588.2672681218829,1,2
4,3.7,500.2309374706292,1,2
4,3.7,339.1627172101346,0,2
4,3.7,298.08498130257567,0,2
4,3.7,506.3092921825971,1,2
4,3.7,653.8077795930035,1,2
4,3.7,354.8194461996079,1,2
4,3.7,933.2177762843135,1,2
4,3.7,546.5936661834576,1,2
4,3.7,300.52765577932723,1,2
4,3.7,960.5828241301344,1,2
4,3.7,629.0373090774584,1,2
4,3.7,358.0952567880343,0,2
4,3.7,955.8345972955425,1,2
4,3.7,332.4833235907159,1,2
4,3.7,332.8700221555946,0,2
4,3.7,895.0871649074725,1,2
4,3.7,848.825753168448,1,2
4,3.7,480.72925007208187,1,2
4,3.7,333.0437146273979,0,2
4,3.7,950.5323633138775,1,2
4,3.7,652.3505358627403,1,2
4,3.7,424.8058011402879,1,2
4,3.7,736.3908885062789,1,2
4,3.7,995.4745172205241,1,2
4,3.7,437.5424022043929,1,2
4,3.7,844.6776997353502,1,2
4,3.7,618.0492435916863,1,2
4,3.7,563.0554839352385,1,2
4,3.7,860.2600485696056,1,2
4,3.7,1158.6070464584693,1,2
4,3.7,427.458261271002,0,2
4,3.7,498.15895260178127,1,2
4,3.7,907.953941683758,1,2
4,3.7,785.93496825958,1,2
4,3.7,769.3701695884961,1,2
4,3.7,786.2457659217558,1,2
4,3.7,702.8875282457502,1,2
4,3.7,788.4141887387286,1,2
4,3.7,1071.1501774010317,1,2
4,3.7,624.4409007118729,1,2
4,3.7,404.6354068516023,1,2
4,3.7,673.0764569197204,1,2
4,3.7,673.0443237811978,1,2
4,3.7,823.7679768070681,1,2
4,3.7,607.3758730982635,1,2
4,3.7,671.5685150347689,1,2
4,3.7,721.6254274736556,1,2
4,3.7,765.4760119566122,1,2
4,3.7,781.9423844040675,1,2
4,3.7,557.9734377577478,1,2
4,3.7,465.9038973911096,1,2
4,3.7,553.1099380702728,1,2
4,3.7,1022.0542470106973,1,2
4,3.7,747.3754843113954,1,2
4,3.7,856.9475944005939,1,2
4,3.7,547.0056862454114,1,2
4,3.7,416.80983781914927,1,2
4,3.7,986.9500980298005,1,2
4,3.7,320.95852878855703,0,2
4,3.7,789.1395656654548,1,2
4,3.7,509.50629558899146,1,2
4,3.7,370.7764158894542,0,2
4,3.7,591.7117959230651,1,2
4,3.7,650.2778816832729,1,2
4,3.7,819.65740862698,1,2
4,3.7,929.6843611054074,1,2
4,3.7,726.3246522477943,1,2
4,3.7,572.2182541307819,1,2
4,3.7,754.0313685072911,1,2
4,3.7,778.5906007665095,1,2
4,3.7,515.8155604072276,1,2
4,3.7,594.447652757754,1,2
4,3.7,1031.5250713312635,1,2
4,3.7,299.3728342086663,0,2
4,3.7,1064.4229966103746,1,2
4,3.7,340.7571397602841,0,2
