newage,age_loc,total_w,mat,scale
4,4.233333333333333,318.59537578116954,0,1.8
4,4.233333333333333,868.5881382733946,1,1.8
4,4.233333333333333,867.3996880304906,1,1.8
4,4.233333333333333,311.85203643670525,0,1.8
4,4.233333333333333,401.41500580841335,1,1.8
4,4.233333333333333,747.5567770328203,1,1.8
4,4.233333333333333,610.9780956330637,1,1.8
4,4.233333333333333,703.7114846376709,1,1.8
4,4.233333333333333,479.686793795894,1,1.8
4,4.233333333333333,346.0483593389912,0,1.8
4,4.233333333333333,666.2173072797758,1,1.8
4,4.233333333333333,508.6462419846497,1,1.8
4,4.233333333333333,327.83849709088116,0,1.8
4,4.233333333333333,483.18591802663525,1,1.8
4,4.233333333333333,511.97982735047185,1,1.8
4,4.233333333333333,583.8316420561508,1,1.8
4,4.233333333333333,936.2114972630266,1,1.8
4,4.233333333333333,433.4017276038058,1,1.8
4,4.233333333333333,280.58966138598714,0,1.8
4,4.233333333333333,633.4412894437106,1,1.8
4,4.233333333333333,609.2477503238833,1,1.8
4,4.233333333333333,905.0554825918349,1,1.8
4,4.233333333333333,886.2887634005782,1,1.8
4,4.233333333333333,570.6495994661807,1,1.8
4,4.233333333333333,378.0770342220816,1,1.8
4,4.233333333333333,495.1416403557988,1,1.8
4,4.233333333333333,886.9923078556844,1,1.8
4,4.233333333333333,409.18086023977605,1,1.8
4,4.233333333333333,586.027372343187,1,1.8
4,4.233333333333333,988.3366773551467,1,1.8
4,4.233333333333333,515.057912198038,1,1.8
4,4.233333333333333,240.07097574539847,0,1.8
4,4.233333333333333,647.144747306828,1,1.8
4,4.233333333333333,584.319636822155,1,1.8
4,4.233333333333333,736.5979011778089,1,1.8
4,4.233333333333333,926.007474361777,1,1.8
4,4.233333333333333,478.3113984019984,1,1.8
4,4.233333333333333,580.2535848598407,1,1.8
4,4.233333333333333,338.48136368384024,0,1.8
4,4.233333333333333,825.6455120960314,1,1.8
4,4.233333333333333,689.8420018669425,1,1.8
4,4.233333333333333,650.4648555241871,1,1.8
4,4.233333333333333,433.644743181876,1,1.8
4,4.233333333333333,741.5743711670906,1,1.8
4,4.233333333333333,768.7965956748753,1,1.8
4,4.233333333333333,939.3915789831539,1,1.8
4,4.233333333333333,587.1998172950216,1,1.8
4,4.233333333333333,916.2059585964956,1,1.8
4,4.233333333333333,755.5735113983728,1,1.8
4,4.233333333333333,921.1803313652985,1,1.8
4,4.233333333333333,367.43798399872543,0,1.8
4,4.233333333333333,419.72461981806174,1,1.8
4,4.233333333333333,814.5309140678917,1,1.8
4,4.233333333333333,692.9464739806205,1,1.8
4,4.233333333333333,793.51890726012,1,1.8
4,4.233333333333333,726.7190753779978,1,1.8
4,4.233333333333333,772.1922207861829,1,1.8
4,4.233333333333333,685.7899059191126,1,1.8
4,4.233333333333333,353.8675972339405,0,1.8
4,4.233333333333333,536.2036263533039,1,1.8
4,4.233333333333333,888.7767331526559,1,1.8
4,4.233333333333333,551.6580026091884,1,1.8
4,4.233333333333333,523.1449467612292,1,1.8
4,4.233333333333333,446.70890370132946,1,1.8
4,4.233333333333333,513.7303888402627,1,1.8
4,4.233333333333333,696.0377919320654,1,1.8
4,4.233333333333333,749.0346174560123,1,1.8
4,4.233333333333333,432.23541665060856,1,1.8
4,4.233333333333333,908.3427343565195,1,1.8
4,4.233333333333333,448.02865234151193,1,1.8
4,4.233333333333333,757.4150627838115,1,1.8
4,4.233333333333333,619.4729329154617,1,1.8
4,4.233333333333333,1016.4718482614189,1,1.8
4,4.233333333333333,791.1217077777286,1,1.8
4,4.233333333333333,1008.6564158596873,1,1.8
4,4.233333333333333,782.2304686608801,1,1.8
4,4.233333333333333,691.8743693803794,1,1.8
4,4.233333333333333,717.1463154017046,1,1.8
4,4.233333333333333,782.0106439574142,1,1.8
4,4.233333333333333,779.7899453451597,1,1.8
4,4.233333333333333,447.9143875153878,1,1.8
4,4.233333333333333,719.1661299446237,1,1.8
4,4.233333333333333,536.3713668283341,1,1.8
4,4.233333333333333,619.0761939661543,1,1.8
4,4.233333333333333,306.77373812785754,0,1.8
4,4.233333333333333,848.3795233555114,1,1.8
4,4.233333333333333,557.5800855446024,1,1.8
4,4.233333333333333,529.4660847873495,1,1.8
4,4.233333333333333,826.2684956415826,1,1.8
4,4.233333333333333,1003.3553684946264,1,1.8
4,4.233333333333333,413.4314721771257,1,1.8
4,4.233333333333333,414.38701982129066,1,1.8
4,4.233333333333333,553.8529476630408,1,1.8
4,4.233333333333333,809.7921832858099,1,1.8
4,4.233333333333333,964.7176003508621,1,1.8
4,4.233333333333333,259.5455052112072,0,1.8
