newage,age_loc,total_w,mat,scale
1,1.1,376.1977259551462,1,1.4
1,1.1,295.0392289660171,1,1.4
1,1.1,502.734421696313,1,1.4
1,1.1,538.4762427110711,1,1.4
1,1.1,559.6375781448073,1,1.4
1,1.1,287.06662392231044,1,1.4
1,1.1,202.01568855482174,0,1.4
1,1.1,674.354705988247,1,1.4
1,1.1,459.41285881982174,1,1.4
1,1.1,272.9367927313739,1,1.4
1,1.1,428.5720680997016,1,1.4
1,1.1,486.9321789666814,1,1.4
1,1.1,345.8440012745658,1,1.4
1,1.1,213.6928678588518,0,1.4
1,1.1,520.4571760275994,1,1.4
1,1.1,521.6181481531067,1,1.4
1,1.1,237.29056514388492,1,1.4
1,1.1,337.18815145423696,1,1.4
1,1.1,461.3503258355057,1,1.4
1,1.1,728.7313712981268,1,1.4
1,1.1,310.0319828351112,1,1.4
1,1.1,395.7150930780598,1,1.4
1,1.1,455.1695591518334,1,1.4
1,1.1,576.2203521488848,1,1.4
1,1.1,576.4541537703723,1,1.4
1,1.1,280.48417299496464,1,1.4
1,1.1,535.2851163021801,1,1.4
1,1.1,353.3836226784676,1,1.4
1,1.1,352.7738585268658,1,1.4
1,1.1,273.22552144713785,1,1.4
1,1.1,482.34496669711416,1,1.4
1,1.1,437.69166854622074,1,1.4
1,1.1,269.8954259553539,1,1.4
1,1.1,470.306191162526,1,1.4
1,1.1,397.18937678736813,1,1.4
1,1.1,269.2878580231778,0,1.4
1,1.1,399.6523358513955,1,1.4
1,1.1,549.02228198823,1,1.4
1,1.1,580.8782076054047,1,1.4
1,1.1,563.7224161570309,1,1.4
1,1.1,536.0600486057733,1,1.4
1,1.1,520.247994960491,1,1.4
1,1.1,366.7073316291938,1,1.4
1,1.1,408.7939048555463,1,1.4
1,1.1,433.58274722425534,1,1.4
1,1.1,334.89709009423086,1,1.4
1,1.1,314.8711482654252,1,1.4
1,1.1,418.9813388785192,1,1.4
1,1.1,282.0130576724031,1,1.4
1,1.1,369.96946576370703,1,1.4
1,1.1,374.97664077699244,1,1.4
1,1.1,539.2177045733285,1,1.4
1,1.1,408.7760747733325,1,1.4
1,1.1,427.1314003090122,1,1.4
1,1.1,588.5317130668395,1,1.4
1,1.1,538.4336045908543,1,1.4
1,1.1,473.5654770573935,1,1.4
1,1.1,286.3461663066952,1,1.4
1,1.1,562.4288768581619,1,1.4
1,1.1,549.9299284387663,1,1.4
1,1.1,514.9702287086649,1,1.4
1,1.1,488.70501797994484,1,1.4
1,1.1,377.6431728562901,1,1.4
1,1.1,380.8531393083114,1,1.4
1,1.1,338.8270671711147,1,1.4
1,1.1,200.0007308809603,1,1.4
1,1.1,597.3480756196866,1,1.4
1,1.1,648.862735257731,1,1.4
1,1.1,616.1688964568666,1,1.4
1,1.1,220.93217154042128,0,1.4
1,1.1,315.2427588709012,1,1.4
1,1.1,314.72692135334853,1,1.4
1,1.1,562.3349581746312,1,1.4
1,1.1,416.9721836403373,1,1.4
1,1.1,539.467129490951,1,1.4
1,1.1,544.0908872075389,1,1.4
1,1.1,483.4082275854828,1,1.4
1,1.1,437.97841668895853,1,1.4
1,1.1,385.26541946117084,1,1.4
1,1.1,519.5807898948078,1,1.4
1,1.1,530.5341796249254,1,1.4
1,1.1,194.3283071957796,0,1.4
1,1.1,389.76192482007576,1,1.4
1,1.1,449.972395437004,1,1.4
1,1.1,450.65870273666195,1,1.4
1,1.1,511.9537603460984,1,1.4
1,1.1,460.5326757412273,1,1.4
1,1.1,520.1178456727995,1,1.4
1,1.1,547.8264442195989,1,1.4
1,1.1,336.3703374711692,1,1.4
1,1.1,536.9858666990801,1,1.4
1,1.1,227.5394870626434,0,1.4
1,1.1,613.4297303343334,1,1.4
1,1.1,516.4356166362247,1,1.4
1,1.1,255.10979613468623,1,1.4
1,1.1,528.1943439194637,1,1.4
1,1.1,292.7485283809249,1,1.4
1,1.1,614.2236688951026,1,1.4
1,1.1,437.3470657799666,1,1.4
1,1.1,392.2735494112744,1,1.4
1,1.1,612.3007278957558,1,1.4
1,1.1,293.20713164492184,1,1.4
1,1.1,358.9431729483682,1,1.4
1,1.1,326.8627774732121,1,1.4
1,1.1,292.68803142738216,1,1.4
1,1.1,419.1305945855228,1,1.4
1,1.1,282.21362954385955,1,1.4
1,1.1,379.4611883156587,1,1.4
1,1.1,322.20782572493187,1,1.4
1,1.1,439.22271900395305,1,1.4
1,1.1,245.94132767060907,1,1.4
1,1.1,315.4789949357262,1,1.4
1,1.1,583.7842030448509,1,1.4
1,1.1,431.6781482477247,1,1.4
1,1.1,548.8004926288975,1,1.4
1,1.1,201.89725470711446,0,1.4
1,1.1,385.8929146167412,1,1.4
1,1.1,390.73463964557345,1,1.4
1,1.1,273.929649652583,1,1.4
1,1.1,495.8665086533888,1,1.4
1,1.1,607.8449069909607,1,1.4
1,1.1,326.88353912005283,1,1.4
1,1.1,359.76975397059203,1,1.4
1,1.1,479.22862821677154,1,1.4
1,1.1,325.2636126275187,1,1.4
1,1.1,483.6160550189112,1,1.4
1,1.1,493.0970777040661,1,1.4
1,1.1,490.3867923870669,1,1.4
1,1.1,388.37713611214923,1,1.4
1,1.1,540.5208134954223,1,1.4
1,1.1,317.46056968771927,1,1.4
1,1.1,464.83481811605265,1,1.4
1,1.1,338.9669075726185,1,1.4
1,1.1,542.9519574877997,1,1.4
1,1.1,366.89174440439854,1,1.4
1,1.1,610.3077610426061,1,1.4
1,1.1,337.3327623459959,1,1.4
1,1.1,313.1049151474675,1,1.4
1,1.1,420.18761314112373,1,1.4
1,1.1,286.4416201269372,1,1.4
1,1.1,645.0103780799568,1,1.4
1,1.1,315.5596563378849,1,1.4
1,1.1,452.88922180795043,1,1.4
1,1.1,396.5468804564256,1,1.4
1,1.1,580.6209743335431,1,1.4
1,1.1,446.623562243444,1,1.4
1,1.1,482.821414827713,1,1.4
1,1.1,295.6514444749022,1,1.4
1,1.1,586.2024879398416,1,1.4
1,1.1,387.70981178673577,1,1.4
1,1.1,342.7476675751511,1,1.4
1,1.1,224.11654575709582,0,1.4
1,1.1,338.6112847683693,1,1.4
1,1.1,295.8336318590613,1,1.4
1,1.1,360.404378986508,1,1.4
1,1.1,171.48625168642278,0,1.4
1,1.1,447.1323296014855,1,1.4
1,1.1,528.5258522851734,1,1.4
1,1.1,346.75679525722586,1,1.4
1,1.1,419.4740793470998,1,1.4
1,1.1,419.7096605067929,1,1.4
1,1.1,418.65204573041143,1,1.4
1,1.1,638.1657691659486,1,1.4
1,1.1,280.490525369955,1,1.4
1,1.1,428.0052292530674,1,1.4
1,1.1,559.657355250129,1,1.4
1,1.1,305.9007199993584,1,1.4
1,1.1,274.52542123520277,1,1.4
1,1.1,563.8928532496709,1,1.4
1,1.1,450.3298639956215,1,1.4
1,1.1,385.7836314982709,1,1.4
1,1.1,332.41816654654446,1,1.4
1,1.1,355.1866022006419,1,1.4
1,1.1,605.8754632754036,1,1.4
1,1.1,309.22225620603956,1,1.4
1,1.1,518.0570074612091,1,1.4
1,1.1,524.3028424370842,1,1.4
1,1.1,503.88909565349707,1,1.4
1,1.1,602.8470970992387,1,1.4
1,1.1,327.32430059161726,1,1.4
1,1.1,507.0671917956832,1,1.4
1,1.1,299.45835445798116,1,1.4
1,1.1,484.8345830518774,1,1.4
1,1.1,415.82897269211605,1,1.4
1,1.1,331.7087140352732,1,1.4
1,1.1,396.0743672004531,1,1.4
1,1.1,359.98194945100204,1,1.4
1,1.1,626.6303539255764,1,1.4
1,1.1,475.8220869124874,1,1.4
1,1.1,385.3138152815686,1,1.4
1,1.1,252.32150693049323,1,1.4
1,1.1,437.246001520207,1,1.4
1,1.1,380.94160093169774,1,1.4
1,1.1,561.6723948464273,1,1.4
1,1.1,319.22490876775174,1,1.4
1,1.1,319.42553643025565,1,1.4
1,1.1,434.7471040305038,1,1.4
1,1.1,282.00225996646947,0,1.4
1,1.1,453.1985136901309,1,1.4
1,1.1,326.6387747722663,1,1.4
