newage,age_loc,total_w,mat,scale
1,0.7,346.0561260077864,0,2
1,0.7,336.45853999887186,0,2
1,0.7,344.6750563134426,0,2
1,0.7,329.13643345526845,0,2
1,0.7,460.3488557770293,1,2
1,0.7,601.9383243211473,1,2
1,0.7,482.5258998821152,0,2
1,0.7,440.2812805422692,1,2
1,0.7,487.8881794167895,1,2
1,0.7,367.68367466839936,0,2
1,0.7,350.71435897235295,0,2
1,0.7,441.58897679583396,1,2
1,0.7,514.0528947739349,1,2
1,0.7,311.31104127641635,0,2
1,0.7,273.9725608558452,0,2
1,0.7,607.6614821897297,1,2
1,0.7,523.2472682269889,1,2
1,0.7,421.0408453628929,0,2
1,0.7,454.99402765696345,1,2
1,0.7,473.84678639133625,1,2
1,0.7,436.37875089942366,0,2
1,0.7,478.1712147072923,1,2
1,0.7,511.45010344173915,1,2
1,0.7,335.77631879150096,0,2
1,0.7,342.54027692761605,0,2
1,0.7,343.81279773529127,0,2
1,0.7,463.97225179378455,1,2
1,0.7,593.624116310874,1,2
1,0.7,414.8731526506264,0,2
1,0.7,435.35933177102964,1,2
1,0.7,565.2699401411112,1,2
1,0.7,422.44896445848127,1,2
1,0.7,398.79449633244224,0,2
1,0.7,531.7215129844884,1,2
1,0.7,395.5000813250709,0,2
1,0.7,525.128753451334,1,2
1,0.7,297.31476078563105,0,2
1,0.7,347.35899273012495,0,2
1,0.7,333.51482744567835,0,2
1,0.7,494.7811479490102,1,2
1,0.7,566.6577768573421,1,2
1,0.7,534.7272394629933,1,2
1,0.7,525.958092376476,1,2
1,0.7,484.6478919793265,1,2
1,0.7,568.0240584667755,1,2
1,0.7,475.01447906312814,0,2
1,0.7,377.9238107046063,0,2
1,0.7,488.1552017730954,1,2
1,0.7,216.7091521352216,0,2
1,0.7,308.3147929562813,0,2
1,0.7,594.1697444546452,1,2
1,0.7,491.66523867954527,0,2
1,0.7,321.90988050716015,0,2
1,0.7,408.01602883126617,1,2
1,0.7,539.223382370937,1,2
1,0.7,473.6993117294204,0,2
1,0.7,455.8748329551314,1,2
1,0.7,284.67019028809307,0,2
1,0.7,348.40363712542677,0,2
1,0.7,681.3013224197756,1,2
1,0.7,446.88737158170517,1,2
1,0.7,443.84787645102807,0,2
1,0.7,522.4158921040441,1,2
1,0.7,583.9269707715746,1,2
1,0.7,362.0485424359823,0,2
1,0.7,534.4202506521908,1,2
1,0.7,306.6943170362539,0,2
1,0.7,282.7809349352634,0,2
