newage,age_loc,total_w,mat,scale
4,3.8333333333333335,753.5035094135636,1,0.6
4,3.8333333333333335,994.1694498342015,1,0.6
4,3.8333333333333335,893.0928450543671,1,0.6
4,3.8333333333333335,362.404274999342,0,0.6
4,3.8333333333333335,849.7642621256631,1,0.6
4,3.8333333333333335,695.4710545992427,1,0.6
4,3.8333333333333335,488.24964140236796,1,0.6
4,3.8333333333333335,927.3424001699743,1,0.6
4,3.8333333333333335,476.1285137560733,1,0.6
4,3.8333333333333335,553.7279135260608,1,0.6
4,3.8333333333333335,386.88817191782334,0,0.6
4,3.8333333333333335,952.1012629818464,1,0.6
4,3.8333333333333335,858.6437407081536,1,0.6
4,3.8333333333333335,368.5589991509691,0,0.6
4,3.8333333333333335,605.2838402001777,1,0.6
4,3.8333333333333335,547.1917791959087,1,0.6
4,3.8333333333333335,396.0349985218748,1,0.6
4,3.8333333333333335,1006.8366543734408,1,0.6
4,3.8333333333333335,881.6516523836433,1,0.6
4,3.8333333333333335,962.5664046290785,1,0.6
4,3.8333333333333335,512.7242863535505,1,0.6
4,3.8333333333333335,735.4969512488857,1,0.6
4,3.8333333333333335,388.2598622528042,0,0.6
4,3.8333333333333335,590.902156086956,1,0.6
4,3.8333333333333335,893.1933489487683,1,0.6
4,3.8333333333333335,366.73880434553996,1,0.6
4,3.8333333333333335,569.2274073644274,1,0.6
4,3.8333333333333335,624.9043455600023,1,0.6
4,3.8333333333333335,800.176041639273,1,0.6
4,3.8333333333333335,479.9602823978528,1,0.6
4,3.8333333333333335,446.5739807193165,1,0.6
4,3.8333333333333335,777.9036394077606,1,0.6
4,3.8333333333333335,760.8041970736714,1,0.6
4,3.8333333333333335,770.1627580397214,1,0.6
4,3.8333333333333335,461.22516409113103,1,0.6
4,3.8333333333333335,379.02932378488515,1,0.6
4,3.8333333333333335,882.0003303677928,1,0.6
4,3.8333333333333335,462.72860956491826,1,0.6
4,3.8333333333333335,582.5787943434985,1,0.6
4,3.8333333333333335,656.4245459394778,1,0.6
4,3.8333333333333335,441.3084989429428,1,0.6
4,3.8333333333333335,693.806257345584,1,0.6
4,3.8333333333333335,953.2087421447094,1,0.6
4,3.8333333333333335,492.8273492023478,1,0.6
4,3.8333333333333335,606.9581765231596,1,0.6
4,3.8333333333333335,503.9215672337726,1,0.6
4,3.8333333333333335,950.70456819026,1,0.6
4,3.8333333333333335,433.59207475329896,1,0.6
4,3.8333333333333335,409.4503478666444,1,0.6
4,3.8333333333333335,477.7189117051196,1,0.6
4,3.8333333333333335,495.63840832757273,1,0.6
4,3.8333333333333335,650.7513414174316,1,0.6
4,3.8333333333333335,781.2102504813563,1,0.6
4,3.8333333333333335,694.838507477969,1,0.6
4,3.8333333333333335,949.3644111067832,1,0.6
4,3.8333333333333335,563.5943778004502,1,0.6
4,3.8333333333333335,843.9132203101833,1,0.6
4,3.8333333333333335,519.4732172456143,1,0.6
4,3.8333333333333335,809.905506762484,1,0.6
4,3.8333333333333335,980.0922049799847,1,0.6
4,3.8333333333333335,949.5360977522372,1,0.6
4,3.8333333333333335,833.8072936610306,1,0.6
4,3.8333333333333335,980.1493672923926,1,0.6
4,3.8333333333333335,772.4445962133428,1,0.6
4,3.8333333333333335,964.5314342954249,1,0.6
4,3.8333333333333335,921.0519875615121,1,0.6
4,3.8333333333333335,366.11815775194555,1,0.6
4,3.8333333333333335,600.991061328423,1,0.6
4,3.8333333333333335,620.6345029280355,1,0.6
4,3.8333333333333335,370.7635411973684,0,0.6
4,3.8333333333333335,638.2737132818115,1,0.6
4,3.8333333333333335,376.8561642071238,0,0.6
4,3.8333333333333335,361.1617427330083,0,0.6
4,3.8333333333333335,611.6878238303962,1,0.6
4,3.8333333333333335,473.32359733046786,1,0.6
4,3.8333333333333335,1023.434070433144,1,0.6
4,3.8333333333333335,929.5722555220185,1,0.6
4,3.8333333333333335,899.244801365646,1,0.6
4,3.8333333333333335,930.3555647158973,1,0.6
4,3.8333333333333335,819.9775762502977,1,0.6
4,3.8333333333333335,737.0515788970229,1,0.6
4,3.8333333333333335,347.77450674864247,0,0.6
4,3.8333333333333335,500.8357589731739,1,0.6
4,3.8333333333333335,770.4871659938988,1,0.6
4,3.8333333333333335,623.9279324209531,1,0.6
4,3.8333333333333335,571.4560135551058,1,0.6
